2195S,C802,383.0063587371788
2195S,C724,252.86581155816597
2195S,C762,257.8138715112923
2195S,C756,259.00814324514215
2195S,C768,262.3664447460128
2195S,780E,339.0327351056727
2195S,2888N,417.8478004455857
2195S,C758,254.6582069871399
2195S,936E,213.35017178367417
2195S,779W,313.4201093174016
2195S,C790,364.444381024523
2195S,C798,379.9022848577033
2195S,C810,385.0879341876573
2195S,785W,353.89754499324926
2195S,C824,397.66439770363445
2195S,C764,259.09885597538045
2195S,C794,375.7698018706058
2195S,C830,402.2453868828603
2195S,789W,364.25089339614885
2195S,C744,254.9744810368247
2195S,C822,394.5154631787316
2195S,C818,389.274300819996
2195S,C828,401.8677654423625
2195S,795W,377.95197531475947
2195S,797W,384.2729874065562
2195S,791W,370.48457648161906
2195S,734E,260.969258175674
2195S,738E,264.25360289425566
2195S,770E,306.8931674702448
2195S,952E,349.5341531299359
2195S,944E,289.0142917142493
2195S,947W,332.08046329416044
2195S,2193S,57.712039509990056
2195S,C726,254.30986771101632
2195S,934E,205.57561393222176
2195S,C806,381.9521136883673
C740,start,368.2781207664588
C740,2893S,315.6931496154259
C740,765W,30.151917144446386
C740,2197S,353.36706746079847
C740,742E,17.894822179607164
C740,2195S,252.20122511398614
C740,C740,0
C740,2897S,317.3761080898692
C740,C752,11.131949080148079
C740,C748,8.905559263976839
C740,C760,22.90618240108035
C740,771W,145.06694421852563
C740,787W,228.03473288910638
C740,951W,521.2812683237856
C740,775W,154.19748806510148
C740,2895S,313.89018082118173
C740,2886N,326.75373978761013
C740,C736,2.2263898154631234
C740,C722,19.863950279791684
C740,C728,6.679169447097485
C740,946E,483.68972916567515
C740,941W,492.766582356321
C740,812E,257.3756156657936
C740,793W,247.86284919312521
C740,C766,30.249664129914123
C740,C782,216.57420099518987
C740,932E,453.5427479581951
C740,943W,492.6095498283263
C740,954E,515.8260784965975
C740,773W,150.12548207877035
C740,2890N,326.9669497774835
C740,956E,516.6843809625691
C740,C814,256.0284191879553
C740,949W,520.6816528839478
C740,C786,219.73533939481985
C740,C802,245.7527206494327
C740,C724,17.894813983406326
C740,C762,26.021436944400705
C740,C756,13.358338895611201
C740,C768,33.4590898021586
C740,780E,179.369063527872
C740,2888N,324.77566009658887
C740,C758,20.86793143092886
C740,936E,457.85835392843137
C740,779W,159.31615000221103
C740,C790,226.87468684580563
C740,C798,242.59346558923497
C740,C810,253.93864385004227
C740,785W,222.90966948954153
C740,C824,266.5104852314862
C740,C764,28.126888714116728
C740,C794,238.38877283729167
C740,C830,276.82776577323375
C740,789W,233.18001243851324
C740,C744,5.565974539719981
C740,C822,263.360265199247
C740,C818,258.1204789375147
C740,C828,270.71784023874216
C740,795W,252.99672798517977
C740,797W,259.1809302332005
C740,791W,239.379197401515
C740,734E,9.07180123935327
C740,738E,12.515982373372633
C740,770E,117.65534418587903
C740,952E,515.0265013849338
C740,944E,483.721589066828
C740,947W,511.476278436613
C740,2193S,194.82610751219332
C740,C726,15.075947107485472
C740,934E,451.537055682177
C740,C806,250.80838900684782
2897S,start,138.51269725389582
2897S,2893S,9.857624896222447
2897S,765W,287.2420673427413
2897S,2197S,426.69187989873717
2897S,742E,310.820397392522
2897S,2195S,376.0732801508324
2897S,C740,317.3761080898692
2897S,2897S,0
2897S,C752,308.62658319885645
2897S,C748,310.3642792533931
2897S,C760,295.30832300707357
2897S,771W,178.48400805669297
2897S,787W,113.28796095323894
2897S,951W,382.7282231993219
2897S,775W,171.89510562199305
2897S,2895S,9.072062213714053
2897S,2886N,58.750912544803775
2897S,C736,319.14382350518326
2897S,C722,336.8784598704796
2897S,C728,322.69628622281505
2897S,946E,384.0835548627878
2897S,941W,401.72453291373733
2897S,812E,114.52504887859847
2897S,793W,99.5251975941116
2897S,C766,289.26899056961844
2897S,C782,131.70262634971584
2897S,932E,475.96827330967943
2897S,943W,398.02909688980725
2897S,954E,361.63894021655176
2897S,773W,174.7832768157027
2897S,2890N,49.27886836687744
2897S,956E,358.9822035670469
2897S,C814,106.12094204961745
2897S,949W,386.28612037718005
2897S,C786,130.55443937901055
2897S,C802,115.88565778945883
2897S,C724,335.10075531062864
2897S,C762,292.7098944648227
2897S,C756,306.8951995406326
2897S,C768,286.7065958556049
2897S,780E,161.9391171832982
2897S,2888N,57.29867019607273
2897S,C758,297.0488397774642
2897S,936E,470.61117105876986
2897S,779W,168.38084309189637
2897S,C790,120.78637229540837
2897S,C798,116.47760253588775
2897S,C810,106.3775176073421
2897S,785W,115.4280715481071
2897S,C824,105.53553494338325
2897S,C764,290.9860113466903
2897S,C794,117.41006993458922
2897S,C830,97.05427815856513
2897S,789W,111.38511856490618
2897S,C744,312.98242897843244
2897S,C822,105.58833949132686
2897S,C818,105.91055685767795
2897S,C828,105.62945808844874
2897S,795W,98.36675635980467
2897S,797W,97.37921086672179
2897S,791W,109.43222138966688
2897S,734E,321.0806168615556
2897S,738E,315.92155620537136
2897S,770E,216.03044669055245
2897S,952E,364.3613369018399
2897S,944E,387.7521098705329
2897S,947W,381.9936012097723
2897S,2193S,352.75760036493347
2897S,C726,332.44433140045777
2897S,934E,471.0942599865962
2897S,C806,106.84824360782125
C752,start,362.71796823168745
C752,2893S,306.7340832839242
C752,765W,22.086410741810507
C752,2197S,358.4506836450547
C752,742E,9.857395346838572
C752,2195S,257.8380773980454
C752,C740,11.131949080148079
C752,2897S,308.62658319885645
C752,C752,0
C752,C748,2.2263898161712388
C752,C760,13.331034620785523
C752,771W,135.0697037713231
C752,787W,217.80629742036868
C752,951W,520.3298598382698
C752,775W,144.05976320615608
C752,2895S,304.95941839199986
C752,2886N,316.89638350108055
C752,C736,13.358338895611201
C752,C722,30.249658589688607
C752,C728,17.811118527245565
C752,946E,483.8181386404793
C752,941W,493.2696162980734
C752,812E,246.80689524646309
C752,793W,237.6535147503598
C752,C766,19.863963990350925
C752,C782,206.0777640792997
C752,932E,457.731373758393
C752,943W,492.98707687683884
C752,954E,514.2866087521346
C752,773W,140.0469444545562
C752,2890N,317.2724973212142
C752,956E,515.0271856174758
C752,C814,245.60359455100053
C752,949W,519.8721865346017
C752,C786,209.21980670097585
C752,C802,235.2412811288134
C752,C724,28.126883500644393
C752,C762,15.993320429274696
C752,C756,2.2263898154631234
C752,C768,22.906186973032142
C752,780E,168.76148870748946
C752,2888N,314.9350868324748
C752,C758,11.749977455608661
C752,936E,461.7395674404609
C752,779W,149.11091647039152
C752,C790,216.47701313775647
C752,C798,232.09912184521434
C752,C810,243.52613243962713
C752,785W,212.7260793471563
C752,C824,256.028460102003
C752,C764,17.894828031870844
C752,C794,227.91831006270883
C752,C830,266.4260860733136
C752,789W,222.90971648332706
C752,C744,5.565974540428097
C752,C822,252.89467195625843
C752,C818,247.6836445050213
C752,C828,260.21480825495587
C752,795W,242.74806928990603
C752,797W,248.88818979803048
C752,791W,229.06226075476468
C752,734E,12.515984047328464
C752,738E,9.071810477294827
C752,770E,106.83605790256793
C752,952E,513.6052862885966
C752,944E,483.9780296632591
C752,947W,510.7735291882353
C752,2193S,200.77782621852575
C752,C726,24.976573322761677
C752,934E,455.6081415659318
C752,C806,240.41493820270642
C748,start,363.8095479549279
C748,2893S,308.51457660031053
C748,765W,23.499957587507794
C748,2197S,357.4120083477501
C748,742E,11.04320062922316
C748,2195S,256.68198937279203
C748,C740,8.905559263976839
C748,2897S,310.3642792533931
C748,C752,2.2263898161712388
C748,C748,0
C748,C760,15.075960309001141
C748,771W,137.05515793308243
C748,787W,219.84496171425883
C748,951W,520.5012347018069
C748,775W,146.07572734275493
C748,2895S,306.7340531626763
C748,2886N,318.8611427369612
C748,C736,11.131949079439963
C748,C722,28.126882755089458
C748,C728,15.584728711074325
C748,946E,483.7719675587736
C748,941W,493.14894827149857
C748,812E,248.91671115946457
C748,793W,239.68880994781196
C748,C766,21.882477964720902
C748,C782,208.17176931391157
C748,932E,456.87502231662705
C748,943W,492.89148181324
C748,954E,514.5756058719286
C748,773W,142.0500691598138
C748,2890N,319.203884763549
C748,956E,515.3398142971222
C748,C814,247.68363604624676
C748,949W,520.0151168470087
C748,C786,211.31786162601554
C748,C802,237.3390422425958
C748,C724,26.021431309760693
C748,C762,17.894826860458696
C748,C756,4.452779631634362
C748,C768,24.97658129023148
C748,780E,170.87766676889765
C748,2888N,316.89636439443234
C748,C758,13.331033049175444
C748,936E,460.94443235386404
C748,779W,151.14149732090618
C748,C790,218.55076122841353
C748,C798,234.19328033055635
C748,C810,245.60358602124788
C748,785W,214.75526715664628
C748,C824,258.12051140319153
C748,C764,19.863962936252722
C748,C794,230.00743250177226
C748,C830,268.5017366917701
C748,789W,224.95721761240526
C748,C744,3.3395847242568584
C748,C822,254.9832753218763
C748,C818,249.76620925824614
C748,C828,262.3112649248144
C748,795W,244.79162923400085
C748,797W,250.94100599478998
C748,791W,231.1195972326792
C748,734E,11.04319493761158
C748,738E,8.794368241733508
C748,770E,108.9948777292153
C748,952E,513.8705520481226
C748,944E,483.9062661888499
C748,947W,510.8947523020728
C748,2193S,199.55200722624096
C748,C726,22.9061773706944
C748,934E,454.7750413262418
C748,C806,242.48838397264427
C760,start,350.1812254559907
C760,2893S,293.4414658336423
C760,765W,9.407125000873448
C760,2197S,355.6183931602833
C760,742E,18.448426380676427
C760,2195S,255.910615551113
C760,C740,22.90618240108035
C760,2897S,295.30832300707357
C760,C752,13.331034620785523
C760,C748,15.075960309001141
C760,C760,0
C760,771W,122.18734036078564
C760,787W,205.12859563869426
C760,951W,510.8955110568484
C760,775W,131.29502864420672
C760,2895S,291.6623991055786
C760,2886N,303.9287095024589
C760,C736,24.97657709672759
C760,C722,42.74794337200082
C760,C728,29.186344336435607
C760,946E,475.3667484388936
C760,941W,485.1684237552999
C760,812E,234.5527753199743
C760,793W,224.95726883572624
C760,C766,7.792364355183105
C760,C782,193.71912592608544
C760,932E,453.671643896388
C760,943W,484.76613839949596
C760,954E,504.36205582358514
C760,773W,127.23025967302277
C760,2890N,304.21328070806396
C760,956E,505.0067673341466
C760,C814,233.14593117705337
C760,949W,510.5604682877866
C760,C786,196.8884582434655
C760,C802,222.90173922581945
C760,C724,40.7290455517225
C760,C762,3.3395847228406272
C760,C756,11.749979239161155
C760,C768,11.131949078731848
C760,780E,156.5823644088177
C760,2888N,301.9570557178963
C760,C758,2.2263898161712388
C760,936E,457.30257137672027
C760,779W,136.4100642919498
C760,C790,203.98658574976753
C760,C798,219.73539736487945
C760,C810,231.0529992265992
C760,785W,200.00517904187757
C760,C824,243.64608233545334
C760,C764,5.565974539719981
C760,C794,215.52174339717652
C760,C830,253.9387222276521
C760,789W,210.27451105396221
C760,C744,17.8948251054984
C760,C822,240.4900698842026
C760,C818,235.2413135925698
C760,C828,247.86158251177287
C760,795W,230.09058110153867
C760,797W,236.27641895710372
C760,791W,216.47704841550535
C760,734E,25.835895562492308
C760,738E,21.431464327181125
C760,770E,95.1482200381154
C760,952E,503.77801837813297
C760,944E,475.6467401454167
C760,947W,501.5582772963716
C760,2193S,199.45207480989637
C760,C726,37.74448209407614
C760,934E,451.40579900664807
C760,C806,227.91834356952978
771W,start,261.28387224031206
771W,2893S,175.22574520723546
771W,765W,115.55972156661845
771W,2197S,384.92899861244905
771W,742E,135.4736682434604
771W,2195S,300.0724322983025
771W,C740,145.06694421852563
771W,2897S,178.48400805669297
771W,C752,135.0697037713231
771W,C748,137.05515793308243
771W,C760,122.18734036078564
771W,771W,0
771W,787W,83.32417107220945
771W,951W,464.4757305890343
771W,775W,10.018754170646227
771W,2895S,173.64864407261086
771W,2886N,181.86514703099144
771W,C736,147.08595398620372
771W,C722,164.92726700551714
771W,C728,151.14144977520306
771W,946E,442.09793720348114
771W,941W,455.6511603259627
771W,812E,114.90014859398389
771W,793W,103.03898695886564
771W,C766,115.20822237582522
771W,C782,73.99534954660724
771W,932E,467.28019690512406
771W,943W,453.8732707250821
771W,954E,451.82264164578794
771W,773W,5.565974539011866
771W,2890N,182.48656055280617
771W,956E,451.1846699397198
771W,C814,112.23815250142998
771W,949W,465.6905489672968
771W,C786,77.31228208792618
771W,C802,102.81641854753305
771W,C724,162.91638591158792
771W,C762,119.18394849027585
771W,C756,133.09187451184877
771W,C768,112.24993745235274
771W,780E,41.02865531294127
771W,2888N,179.9195997119911
771W,C758,124.19914070348622
771W,936E,467.2010262114709
771W,779W,15.58472871036621
771W,C790,83.14498300455213
771W,C798,99.52770387290471
771W,C810,110.07539217320256
771W,785W,78.06447991812878
771W,C824,123.08599351605946
771W,C764,117.19179676326976
771W,C794,95.14826363804345
771W,C830,132.7628304380166
771W,789W,88.62128463302139
771W,C744,140.04692612976618
771W,C822,119.82616935455339
771W,C818,114.40335403808123
771W,C828,127.43885095054038
771W,795W,108.28721193949856
771W,797W,114.6246595841053
771W,791W,95.01840352094581
771W,734E,147.05305983279476
771W,738E,141.2241030853185
771W,770E,38.93982046477854
771W,952E,452.5281789722146
771W,944E,443.7833986280718
771W,947W,458.1607091089729
771W,2193S,254.4601814403822
771W,C726,159.91077179665865
771W,934E,463.75982878115485
771W,C806,106.83615321195553
787W,start,229.7402012283714
787W,2893S,106.9666365899268
787W,765W,198.77142379171778
787W,2197S,432.702992539554
787W,742E,217.50649733064597
787W,2195S,359.0683956762254
787W,C740,228.03473288910638
787W,2897S,113.28796095323894
787W,C752,217.80629742036868
787W,C748,219.84496171425883
787W,C760,205.12859563869426
787W,771W,83.32417107220945
787W,787W,0
787W,951W,459.7794319300202
787W,775W,73.88905506605269
787W,2895S,106.03577860266694
787W,2886N,101.06411503787746
787W,C736,230.09048549387697
787W,C722,247.86276737146153
787W,C728,234.21135029451463
787W,946E,448.2015005315278
787W,941W,463.9262243777267
787W,812E,35.612062836324384
787W,793W,19.86405838861095
787W,C766,197.9625336308489
787W,C782,18.448812498866772
787W,932E,503.2416292951781
787W,943W,461.2273394423791
787W,954E,442.76836566584444
787W,773W,78.06448595733912
787W,2890N,103.34496082434651
787W,956E,441.12116578369955
787W,C814,30.05626251406303
787W,949W,462.150331639587
787W,C786,17.7295106351049
787W,C802,23.937963063813406
787W,C724,245.81449187439094
787W,C762,202.0517487171865
787W,C756,215.77134384413
787W,C768,194.90607905904562
787W,780E,52.493170689096296
787W,2888N,99.307707139443
787W,C758,207.1843474721015
787W,936E,500.95356580962203
787W,779W,68.71875437338274
787W,C790,9.072019481267834
787W,C798,20.868026307276235
787W,C810,27.829872698599907
787W,785W,5.565974539719981
787W,C824,41.18821159279488
787W,C764,200.0052002542324
787W,C794,16.934288638698128
787W,C830,49.76386225013345
787W,789W,5.565974539719981
787W,C744,222.90969298676617
787W,C822,37.84862686995425
787W,C818,32.28265233023427
787W,C828,45.64099122442924
787W,795W,24.97665720387771
787W,797W,31.316511683426267
787W,791W,12.245143986817467
787W,734E,229.54772615148744
787W,738E,223.50840292184364
787W,770E,113.81999415464516
787W,952E,444.47916544119585
787W,944E,450.84093932485126
787W,947W,456.0376177687062
787W,2193S,320.5081551791417
787W,C726,242.74795963749781
787W,934E,499.09386627397345
787W,C806,24.490287974343047
951W,start,244.88451140485645
951W,2893S,392.5505256584809
951W,765W,501.9341587376368
951W,2197S,289.4549806566153
951W,742E,528.7908675020188
951W,2195S,345.7778824707524
951W,C740,521.2812683237856
951W,2897S,382.7282231993219
951W,C752,520.3298598382698
951W,C748,520.5012347018069
951W,C760,510.8955110568484
951W,771W,464.4757305890343
951W,787W,459.7794319300202
951W,951W,0
951W,775W,466.33319342097786
951W,2895S,391.3870611117335
951W,2886N,440.7391287339901
951W,C736,521.4998572463809
951W,C722,532.0139567692355
951W,C728,521.96525055137
951W,946E,61.2114804920692
951W,941W,71.81364763168601
951W,812E,480.9463502457012
951W,793W,458.1732260396121
951W,C766,510.5135855028856
951W,C782,474.45985811709994
951W,932E,236.63630067915892
951W,943W,66.66827422630375
951W,954E,28.126905476057537
951W,773W,465.4819482277843
951W,2890N,430.94065239956905
951W,956E,33.45910389328181
951W,C814,471.1021394555777
951W,949W,6.6791694478056005
951W,C786,475.5595512139286
951W,C802,476.11775446697203
951W,C724,531.7344421093283
951W,C762,510.71730547448857
951W,C756,520.1679578518642
951W,C768,510.3862364894555
951W,780E,481.6419609741853
951W,2888N,439.52841562728287
951W,C758,511.02640504352115
951W,936E,222.9090162650311
951W,779W,467.454720124979
951W,C790,468.7994160939455
951W,C798,474.84714879971426
951W,C810,470.20688800072423
951W,785W,457.8684616367274
951W,C824,475.7094402361215
951W,C764,510.6106018635248
951W,C794,473.18436563081167
951W,C830,471.1668217611872
951W,789W,461.749590184182
951W,C744,520.7760380430375
951W,C822,474.3045166874428
951W,C818,472.00619455617107
951W,C828,477.6125680761936
951W,795W,460.36564864498746
951W,797W,463.0711698167891
951W,791W,464.1908454911455
951W,734E,529.829917223065
